metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_receiving,1742200575,1.841219,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_failed,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
checks,1742200575,1.000000,status is 200,,,,,,,,ramping_vus,,,,,,,
http_reqs,1742200575,1.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_duration,1742200575,5.462365,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_blocked,1742200575,0.003709,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_connecting,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_tls_handshaking,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_sending,1742200575,0.009172,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_waiting,1742200575,3.588629,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_receiving,1742200575,1.864564,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_failed,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
checks,1742200575,1.000000,status is 200,,,,,,,,ramping_vus,,,,,,,
data_sent,1742200575,92.000000,,,,,,,,,ramping_vus,,,,,,,
data_received,1742200575,805.000000,,,,,,,,,ramping_vus,,,,,,,
iteration_duration,1742200575,1006.126156,,,,,,,,,ramping_vus,,,,,,,
iterations,1742200575,1.000000,,,,,,,,,ramping_vus,,,,,,,
http_reqs,1742200575,1.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_duration,1742200575,5.822660,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_blocked,1742200575,0.004661,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_connecting,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_tls_handshaking,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_sending,1742200575,0.011387,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_waiting,1742200575,5.765424,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_receiving,1742200575,0.045849,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_failed,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
checks,1742200575,1.000000,status is 200,,,,,,,,ramping_vus,,,,,,,
data_sent,1742200575,92.000000,,,,,,,,,ramping_vus,,,,,,,
data_received,1742200575,805.000000,,,,,,,,,ramping_vus,,,,,,,
iteration_duration,1742200575,1004.216921,,,,,,,,,ramping_vus,,,,,,,
iterations,1742200575,1.000000,,,,,,,,,ramping_vus,,,,,,,
http_reqs,1742200575,1.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_duration,1742200575,2.898027,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_blocked,1742200575,0.003919,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_connecting,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_tls_handshaking,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_sending,1742200575,0.011297,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_waiting,1742200575,1.898024,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_receiving,1742200575,0.988706,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_failed,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
checks,1742200575,1.000000,status is 200,,,,,,,,ramping_vus,,,,,,,
data_sent,1742200575,92.000000,,,,,,,,,ramping_vus,,,,,,,
data_received,1742200575,805.000000,,,,,,,,,ramping_vus,,,,,,,
iteration_duration,1742200575,1006.522772,,,,,,,,,ramping_vus,,,,,,,
iterations,1742200575,1.000000,,,,,,,,,ramping_vus,,,,,,,
data_sent,1742200575,92.000000,,,,,,,,,ramping_vus,,,,,,,
data_received,1742200575,805.000000,,,,,,,,,ramping_vus,,,,,,,
iteration_duration,1742200575,1006.770800,,,,,,,,,ramping_vus,,,,,,,
iterations,1742200575,1.000000,,,,,,,,,ramping_vus,,,,,,,
http_reqs,1742200575,1.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_duration,1742200575,4.421090,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_blocked,1742200575,0.003047,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_connecting,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_tls_handshaking,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_sending,1742200575,0.005693,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_waiting,1742200575,3.591993,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_receiving,1742200575,0.823404,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_failed,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
checks,1742200575,1.000000,status is 200,,,,,,,,ramping_vus,,,,,,,
http_reqs,1742200575,1.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_duration,1742200575,5.949898,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_blocked,1742200575,0.002917,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_connecting,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_tls_handshaking,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_sending,1742200575,0.009563,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_waiting,1742200575,2.783625,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_receiving,1742200575,3.156710,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_failed,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
checks,1742200575,1.000000,status is 200,,,,,,,,ramping_vus,,,,,,,
data_sent,1742200575,92.000000,,,,,,,,,ramping_vus,,,,,,,
data_received,1742200575,805.000000,,,,,,,,,ramping_vus,,,,,,,
iteration_duration,1742200575,1005.950414,,,,,,,,,ramping_vus,,,,,,,
iterations,1742200575,1.000000,,,,,,,,,ramping_vus,,,,,,,
http_reqs,1742200575,1.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_duration,1742200575,3.620866,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_blocked,1742200575,0.003228,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_connecting,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_tls_handshaking,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_sending,1742200575,0.007448,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_waiting,1742200575,3.579878,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_receiving,1742200575,0.033540,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_failed,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
checks,1742200575,1.000000,status is 200,,,,,,,,ramping_vus,,,,,,,
data_sent,1742200575,92.000000,,,,,,,,,ramping_vus,,,,,,,
data_received,1742200575,805.000000,,,,,,,,,ramping_vus,,,,,,,
iteration_duration,1742200575,1006.417196,,,,,,,,,ramping_vus,,,,,,,
iterations,1742200575,1.000000,,,,,,,,,ramping_vus,,,,,,,
http_reqs,1742200575,1.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_duration,1742200575,4.237959,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_blocked,1742200575,0.004972,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_connecting,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_tls_handshaking,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_sending,1742200575,0.013181,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_waiting,1742200575,3.337573,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_receiving,1742200575,0.887205,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_failed,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
checks,1742200575,1.000000,status is 200,,,,,,,,ramping_vus,,,,,,,
vus,1742200575,50.000000,,,,,,,,,,,,,,,,
vus_max,1742200575,50.000000,,,,,,,,,,,,,,,,
data_sent,1742200575,92.000000,,,,,,,,,ramping_vus,,,,,,,
data_received,1742200575,805.000000,,,,,,,,,ramping_vus,,,,,,,
iteration_duration,1742200575,1010.377343,,,,,,,,,ramping_vus,,,,,,,
iterations,1742200575,1.000000,,,,,,,,,ramping_vus,,,,,,,
http_reqs,1742200575,1.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_duration,1742200575,5.872008,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_blocked,1742200575,0.003880,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_connecting,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_tls_handshaking,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_sending,1742200575,0.008319,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_waiting,1742200575,5.834690,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_receiving,1742200575,0.028999,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_failed,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
checks,1742200575,1.000000,status is 200,,,,,,,,ramping_vus,,,,,,,
data_sent,1742200575,92.000000,,,,,,,,,ramping_vus,,,,,,,
data_received,1742200575,805.000000,,,,,,,,,ramping_vus,,,,,,,
iteration_duration,1742200575,1012.311040,,,,,,,,,ramping_vus,,,,,,,
iterations,1742200575,1.000000,,,,,,,,,ramping_vus,,,,,,,
http_reqs,1742200575,1.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_duration,1742200575,4.232437,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_blocked,1742200575,0.004040,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_connecting,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_tls_handshaking,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_sending,1742200575,0.008029,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_waiting,1742200575,4.194838,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_receiving,1742200575,0.029570,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_failed,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
checks,1742200575,1.000000,status is 200,,,,,,,,ramping_vus,,,,,,,
data_sent,1742200575,92.000000,,,,,,,,,ramping_vus,,,,,,,
data_received,1742200575,805.000000,,,,,,,,,ramping_vus,,,,,,,
iteration_duration,1742200575,1012.709308,,,,,,,,,ramping_vus,,,,,,,
iterations,1742200575,1.000000,,,,,,,,,ramping_vus,,,,,,,
http_reqs,1742200575,1.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_duration,1742200575,4.506833,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_blocked,1742200575,0.018324,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_connecting,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_tls_handshaking,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_sending,1742200575,0.033449,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_waiting,1742200575,3.013831,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_receiving,1742200575,1.459553,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_failed,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
checks,1742200575,1.000000,status is 200,,,,,,,,ramping_vus,,,,,,,
data_sent,1742200575,92.000000,,,,,,,,,ramping_vus,,,,,,,
data_received,1742200575,805.000000,,,,,,,,,ramping_vus,,,,,,,
iteration_duration,1742200575,1005.106346,,,,,,,,,ramping_vus,,,,,,,
iterations,1742200575,1.000000,,,,,,,,,ramping_vus,,,,,,,
data_sent,1742200575,92.000000,,,,,,,,,ramping_vus,,,,,,,
data_received,1742200575,805.000000,,,,,,,,,ramping_vus,,,,,,,
iteration_duration,1742200575,1003.710675,,,,,,,,,ramping_vus,,,,,,,
iterations,1742200575,1.000000,,,,,,,,,ramping_vus,,,,,,,
data_sent,1742200575,92.000000,,,,,,,,,ramping_vus,,,,,,,
data_received,1742200575,805.000000,,,,,,,,,ramping_vus,,,,,,,
iteration_duration,1742200575,1005.165982,,,,,,,,,ramping_vus,,,,,,,
iterations,1742200575,1.000000,,,,,,,,,ramping_vus,,,,,,,
http_reqs,1742200575,1.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_duration,1742200575,7.877128,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_blocked,1742200575,0.003298,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_connecting,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_tls_handshaking,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_sending,1742200575,0.008951,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_waiting,1742200575,2.985703,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_receiving,1742200575,4.882474,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
http_req_failed,1742200575,0.000000,,,,true,,GET,http://192.168.1.200:8080/visitors,HTTP/1.1,ramping_vus,,200,,,http://192.168.1.200:8080/visitors,,
checks,1742200575,1.000000,status is 200,,,,,,,,ramping_vus,,,,,,,
